date,barack obama impeachment
2016-05-01,6.395348837209303
2016-05-02,5.372093023255815
2016-05-03,5.372093023255815
2016-05-04,5.372093023255815
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,5.372093023255815
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,5.372093023255815
2016-05-13,5.627906976744186
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,5.372093023255815
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,5.627906976744186
2016-05-21,25.581395348837212
2016-05-22,9.465116279069768
2016-05-23,5.372093023255815
2016-05-24,5.372093023255815
2016-05-25,5.372093023255815
2016-05-26,5.627906976744186
2016-05-27,5.883720930232558
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,11.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,5.627906976744186
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,5.372093023255815
2016-06-07,5.372093023255815
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,6.395348837209303
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,6.651162790697675
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,5.372093023255815
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,6.395348837209303
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,5.372093023255815
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,5.627906976744186
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,5.627906976744186
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,5.627906976744186
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,5.372093023255815
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,5.883720930232558
2016-07-30,6.651162790697675
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,5.627906976744186
2016-08-04,0.0
2016-08-05,11.767441860465116
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,5.627906976744186
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,11.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,10.74418604651163
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,5.372093023255815
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,5.372093023255815
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,2.6860465116279073
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,3.0697674418604652
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,13.558139534883722
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,2.6860465116279073
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,21.0
2016-11-09,100.0
2016-11-10,22.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,43.0
2016-11-16,0.0
2016-11-17,22.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,23.0
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,23.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,21.0
2017-01-10,0.0
2017-01-11,21.0
2017-01-12,21.0
2017-01-13,22.0
2017-01-14,0.0
2017-01-15,24.0
2017-01-16,0.0
2017-01-17,21.0
2017-01-18,21.0
2017-01-19,21.0
2017-01-20,0.0
2017-01-21,24.0
2017-01-22,24.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,24.0
2017-01-30,63.0
2017-01-31,21.0
2017-02-01,62.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,21.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,41.0
2017-02-14,21.0
2017-02-15,0.0
2017-02-16,21.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,21.0
2017-02-23,0.0
2017-02-24,22.0
2017-02-25,49.0
2017-02-26,0.0
2017-02-27,21.0
2017-02-28,0.0
2017-03-01,5.465753424657534
2017-03-02,0.0
2017-03-03,0.0
2017-03-04,6.328767123287671
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,20.93150684931507
2017-03-08,31.575342465753423
2017-03-09,0.0
2017-03-10,5.7534246575342465
2017-03-11,18.32876712328767
2017-03-12,12.657534246575342
2017-03-13,15.465753424657535
2017-03-14,0.0
2017-03-15,10.5
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,17.82876712328767
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,10.0
2017-03-22,15.465753424657535
2017-03-23,0.0
2017-03-24,5.897260273972602
2017-03-25,6.616438356164383
2017-03-26,0.0
2017-03-27,16.10958904109589
2017-03-28,11.075342465753424
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,11.506849315068493
2017-04-07,11.794520547945204
2017-04-08,0.0
2017-04-09,13.520547945205479
2017-04-10,23.013698630136986
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,12.082191780821917
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,13.520547945205479
2017-04-17,11.794520547945204
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,11.506849315068493
2017-04-21,0.0
2017-04-22,13.232876712328766
2017-04-23,0.0
2017-04-24,11.21917808219178
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,12.36986301369863
2017-05-02,11.21917808219178
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,22.72602739726027
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,22.43835616438356
2017-05-16,11.21917808219178
2017-05-17,22.72602739726027
2017-05-18,11.21917808219178
2017-05-19,11.794520547945204
2017-05-20,13.520547945205479
2017-05-21,13.520547945205479
2017-05-22,11.21917808219178
2017-05-23,11.506849315068493
2017-05-24,0.0
2017-05-25,11.794520547945204
2017-05-26,24.73972602739726
2017-05-27,20.712328767123285
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,28.767123287671232
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-03,0.0
